Grupo,Familia,Genero,Nombre_cientifico_del_taxon,Categoria_taxonomica,Endemismo_para_Colombia,Nativa_para_Colombia,Estado_de_amenaza,Distribucion,Especimen_representativo,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
Angiospermas,Amaranthaceae,Alternanthera,Alternanthera pubiflora (Benth.) Kuntze,especie,0,1,No evaluada,Nativa,"Pennell, F.W. 2284 (MO) 1917",BestMatch,9.42329,Exact,0,Alternanthera pubiflora (Benth.) Kuntze,Alternanthera pubiflora (Benth.) Kuntze,Alternanthera pubiflora,C9JT,Alternanthera pubiflora (Benth.) Kuntze,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Gomphrenoideae|Gomphreneae|Froelichiinae|Alternanthera|Alternanthera pubiflora,
Angiospermas,Amaranthaceae,Alternanthera,Alternanthera pungens Kunth,especie,0,1,No evaluada,Nativa,"Salama, A. 101 (COL) 1992",BestMatch,9.42329,Exact,0,Alternanthera pungens Kunth,Alternanthera pungens Kunth,Alternanthera pungens,C9JX,Alternanthera pungens Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Gomphrenoideae|Gomphreneae|Froelichiinae|Alternanthera|Alternanthera pungens,
Angiospermas,Amaranthaceae,Amaranthus,Amaranthus blitum L.,especie,0,0,No evaluada,No Nativa,"Fernández-Alonso, J.L. 19510 (COL) 2001",BestMatch,9.42329,Exact,0,Amaranthus blitum L.,Amaranthus blitum L.,Amaranthus blitum,CGYL,Amaranthus blitum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Amaranthoideae|Amarantheae|Amaranthinae|Amaranthus|Amaranthus blitum,
Angiospermas,Amaranthaceae,Amaranthus,Amaranthus caudatus L.,especie,0,0,No evaluada,No Nativa,"Muñoz, José A. 1164 (JBB) 2018",BestMatch,9.42329,Exact,0,Amaranthus caudatus L.,Amaranthus caudatus L.,Amaranthus caudatus,CGZ8,Amaranthus caudatus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Amaranthoideae|Amarantheae|Amaranthinae|Amaranthus|Amaranthus caudatus,
Angiospermas,Amaranthaceae,Amaranthus,Amaranthus dubius Mart. ex Thell.,especie,0,1,No evaluada,Si,"Medina, Ana M. et al. 430 (HJBB)",BestMatch,9.42260,Exact,0,Amaranthus dubius Mart. ex Thell.,Amaranthus dubius Mart. ex Thell.,Amaranthus dubius,20754,Amaranthus dubius Mart. ex Thell.,false,3,ITIS,Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Caryophyllanae|Caryophyllales|Amaranthaceae|Amaranthus|Amaranthus dubius,
Angiospermas,Amaranthaceae,Amaranthus,Amaranthus hybridus L.,especie,0,1,No evaluada,Nativa,"Ibañez, M. 1 (COL)",BestMatch,9.42329,Exact,0,Amaranthus hybridus L.,Amaranthus hybridus L.,Amaranthus hybridus,CH35,Amaranthus hybridus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Amaranthoideae|Amarantheae|Amaranthinae|Amaranthus|Amaranthus hybridus,
Angiospermas,Amaranthaceae,Amaranthus,Amaranthus hypochondriacus L.,especie,0,0,No evaluada,No Nativa,"Idrobo, J.M. 11515 (COL) 1983",BestMatch,9.42329,Exact,0,Amaranthus hypochondriacus L.,Amaranthus hypochondriacus L.,Amaranthus hypochondriacus,CH37,Amaranthus hypochondriacus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Amaranthoideae|Amarantheae|Amaranthinae|Amaranthus|Amaranthus hypochondriacus,
Angiospermas,Amaranthaceae,Beta,Beta vulgaris L.,especie,0,0,No evaluada,No Nativa,"Rodríguez, Á. 868 (JBB) 2015",BestMatch,9.42329,Exact,0,Beta vulgaris L.,Beta vulgaris L.,Beta vulgaris,LNNK,Beta vulgaris L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Betoideae|Beta|Beta vulgaris,
Angiospermas,Amaranthaceae,Celosia,Celosia argentea L.,especie,0,0,No evaluada,No Nativa,"Cruz, M.P. 114 (COL) 2006",BestMatch,9.42329,Exact,0,Celosia argentea L.,Celosia argentea L.,Celosia argentea,S49W,Celosia argentea L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Amaranthoideae|Celosieae|Celosia|Celosia argentea,
Angiospermas,Amaranthaceae,Chamissoa,Chamissoa altissima (Jacq.) Kunth,especie,0,1,No evaluada,Nativa,"Cabrera, D. 5079 (JBB) 2018",BestMatch,9.42329,Exact,0,Chamissoa altissima (Jacq.) Kunth,Chamissoa altissima (Jacq.) Kunth,Chamissoa altissima,TLNK,Chamissoa altissima (Jacq.) Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Amaranthoideae|Amarantheae|Amaranthinae|Chamissoa|Chamissoa altissima,
Angiospermas,Amaranthaceae,Chenopodiastrum,"Chenopodiastrum murale (L.) S. Fuentes, Uotila & Borsch",especie,0,0,No evaluada,No Nativa,"Bernal-Medina, A.E.  (COL) 1997",BestMatch,9.42329,Exact,0,"Chenopodiastrum murale (L.) S. Fuentes, Uotila & Borsch","Chenopodiastrum murale (L.) S.Fuentes, Uotila & Borsch",Chenopodiastrum murale,TX6Z,"Chenopodiastrum murale (L.) S.Fuentes, Uotila & Borsch",false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Chenopodioideae|Atripliceae|Chenopodiastrum|Chenopodiastrum murale,
Angiospermas,Amaranthaceae,Chenopodium,Chenopodium album L.,especie,0,0,No evaluada,No Nativa,"Fernández-Alonso, J.L. 21133 (COL) 2004",BestMatch,9.42329,Exact,0,Chenopodium album L.,Chenopodium album L.,Chenopodium album,TX8H,Chenopodium album L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Chenopodioideae|Atripliceae|Chenopodium|Chenopodium album,
Angiospermas,Amaranthaceae,Chenopodium,Chenopodium murale L.,especie,0,0,No evaluada,No,"Cortés-Ballén, Lorena Andrea 253 (HJBB)",BestMatch,9.42295,Exact,0,Chenopodium murale L.,Chenopodium murale L.,Chenopodium murale,TXGQ,"Chenopodiastrum murale (L.) S.Fuentes, Uotila & Borsch",true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Chenopodioideae|Atripliceae|Chenopodiastrum|Chenopodiastrum murale,
Angiospermas,Amaranthaceae,Chenopodium,Chenopodium petiolare Kunth,especie,0,1,No evaluada,Nativa,"Rojas, N.C. 7 (COL) 2004",BestMatch,9.42329,Exact,0,Chenopodium petiolare Kunth,Chenopodium petiolare Kunth,Chenopodium petiolare,TXJF,Chenopodium petiolare Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Chenopodioideae|Atripliceae|Chenopodium|Chenopodium petiolare,
Angiospermas,Amaranthaceae,Chenopodium,Chenopodium quinoa Willd.,especie,0,0,No evaluada,No Nativa,"Rodríguez, Á. 2012 (JBB) 2018",BestMatch,9.42329,Exact,0,Chenopodium quinoa Willd.,Chenopodium quinoa Willd.,Chenopodium quinoa,TXKJ,Chenopodium quinoa Willd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Chenopodioideae|Atripliceae|Chenopodium|Chenopodium quinoa,
Angiospermas,Amaranthaceae,Dysphania,Dysphania ambrosioides (L.) Mosyakin & Clemants,especie,0,0,No evaluada,No Nativa,"Fajardo-G., Francisco 3617 (JBB) 2017",BestMatch,9.42329,Exact,0,Dysphania ambrosioides (L.) Mosyakin & Clemants,Dysphania ambrosioides (L.) Mosyakin & Clemants,Dysphania ambrosioides,6DSM2,Dysphania ambrosioides (L.) Mosyakin & Clemants,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Chenopodioideae|Dysphanieae|Dysphania|Dysphania ambrosioides,
Angiospermas,Amaranthaceae,Gomphrena,Gomphrena globosa L.,especie,0,0,No evaluada,No Nativa,"Duque-Jaramillo, J.M. 3046 (COL) 1946",BestMatch,9.42329,Exact,0,Gomphrena globosa L.,Gomphrena globosa L.,Gomphrena globosa,3GTHL,Gomphrena globosa L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Gomphrenoideae|Gomphreneae|Gomphreninae|Gomphrena|Gomphrena globosa,
Angiospermas,Amaranthaceae,Iresine,Iresine diffusa Willd.,especie,0,1,No evaluada,Nativa,"Solano, F. 5 (COL) 1962",BestMatch,9.42157,Exact,0,Iresine diffusa Willd.,Iresine diffusa Willd.,Iresine diffusa,bare-name-3B0C8780DDC2FF2FCC35FB67FB7E2D3A,,false,194,Plazi,,
Angiospermas,Amaranthaceae,Iresine,Iresine herbstii Hook.,especie,0,0,No evaluada,No Nativa,"Muñoz, José A. 268 (JBB) 2015",BestMatch,9.42295,Exact,0,Iresine herbstii Hook.,Iresine herbstii Hook.,Iresine herbstii,9XYFH,Iresine diffusa f. herbstii (Hook.) Pedersen,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Gomphrenoideae|Gomphreneae|Gomphreninae|Iresine|Iresine diffusa|Iresine diffusa herbstii,
Angiospermas,Amaranthaceae,Pfaffia,Pfaffia iresinoides (Kunth) Spreng.,especie,0,1,No evaluada,Nativa,"Triana, J.J. 1958/3 (COL) 1855",BestMatch,9.42329,Exact,0,Pfaffia iresinoides (Kunth) Spreng.,Pfaffia iresinoides (Kunth) Spreng.,Pfaffia iresinoides,4FJD7,Pfaffia iresinoides (Kunth) Spreng.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Gomphrenoideae|Gomphreneae|Froelichiinae|Pfaffia|Pfaffia iresinoides,
Angiospermas,Amaranthaceae,Spinacia,Spinacia oleracea L.,especie,0,0,No evaluada,No Nativa,"Rodríguez-Calderón, Á., Muñoz, J. A., Moreno, D. y Celis, M. (2019)",BestMatch,9.42329,Exact,0,Spinacia oleracea L.,Spinacia oleracea L.,Spinacia oleracea,4Z547,Spinacia oleracea L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Chenopodioideae|Anserineae|Spinacia|Spinacia oleracea,
Angiospermas,Amaryllidaceae,Agapanthus,Agapanthus africanus (L.) Hoffmanns.,especie,0,0,No evaluada,No Nativa,"Muñoz, José A. 929 (JBB) 2018",BestMatch,9.42329,Exact,0,Agapanthus africanus (L.) Hoffmanns.,Agapanthus africanus (L.) Hoffmanns.,Agapanthus africanus,65KRH,Agapanthus africanus (L.) Hoffmanns.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Agapanthus|Agapanthus africanus,
Angiospermas,Amaryllidaceae,Agapanthus,Agapanthus praecox Willd.,especie,0,0,No evaluada,No Nativa,"Muñoz, José A. 1151 (JBB) 2018",BestMatch,9.42329,Exact,0,Agapanthus praecox Willd.,Agapanthus praecox Willd.,Agapanthus praecox,65KRL,Agapanthus praecox Willd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Agapanthus|Agapanthus praecox,
Angiospermas,Amaryllidaceae,Allium,Allium ampeloprasum L.,especie,0,0,Preocupación menor,No Nativa,"Rodríguez-Calderón, Á., Muñoz, J. A., Moreno, D. y Celis, M. (2019)",BestMatch,9.42329,Exact,0,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum,BTXR,Allium ampeloprasum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Allium|Allium ampeloprasum,
Angiospermas,Amaryllidaceae,Allium,Allium cepa L.,especie,0,0,No evaluada,No Nativa,"García-Barriga, H. 12625 (COL) 1948",BestMatch,9.42329,Exact,0,Allium cepa L.,Allium cepa L.,Allium cepa,667JH,Allium cepa L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Allium|Allium cepa,
Angiospermas,Amaryllidaceae,Allium,Allium fistulosum L.,especie,0,0,No evaluada,No Nativa,"Rodríguez, Á. 1555 (JBB) 2016",BestMatch,9.42329,Exact,0,Allium fistulosum L.,Allium fistulosum L.,Allium fistulosum,65XC2,Allium fistulosum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Allium|Allium fistulosum,
Angiospermas,Amaryllidaceae,Allium,Allium roseum L.,especie,0,0,No evaluada,No Nativa,"Rodríguez, Á. 2440 (JBB) 2018",BestMatch,9.42329,Exact,0,Allium roseum L.,Allium roseum L.,Allium roseum,5TWVW,Allium roseum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Allium|Allium roseum,
Angiospermas,Amaryllidaceae,Allium,Allium sativum L.,especie,0,0,No evaluada,No Nativa,"Mejía, A.L. 16 (COL) 2012",BestMatch,9.42329,Exact,0,Allium sativum L.,Allium sativum L.,Allium sativum,6697C,Allium sativum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Allium|Allium sativum,
Angiospermas,Amaryllidaceae,Allium,Allium schoenoprasum L.,especie,0,0,No evaluada,No Nativa,"Rodríguez, Á. 1431 (JBB) 2016",BestMatch,9.42329,Exact,0,Allium schoenoprasum L.,Allium schoenoprasum L.,Allium schoenoprasum,5TX7G,Allium schoenoprasum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Allium|Allium schoenoprasum,
Angiospermas,Amaryllidaceae,Clivia,Clivia miniata (Lindl.) Bosse,especie,0,0,No evaluada,No Nativa,"Rodríguez, Á. 878 (JBB) 2015",BestMatch,9.42260,Exact,0,Clivia miniata (Lindl.) Bosse,Clivia miniata (Lindl.) Bosse,Clivia miniata,1174517,Clivia miniata (Lindl.) Bosse,false,3,ITIS,Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Lilianae|Asparagales|Amaryllidaceae|Clivia|Clivia miniata,
Angiospermas,Amaryllidaceae,Crinum,Crinum × powellii Baker,hibrido,0,0,No evaluada,No Nativa,"Rodríguez, Á. 1247 (JBB) 2015",BestMatch,9.42329,Exact,0,Crinum × powellii Baker,Crinum × powellii Baker,Crinum × powellii,ZGRH,Crinum × powellii Baker,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Crinum|Crinum powellii,
Angiospermas,Amaryllidaceae,Eucharis,Eucharis amazonica Linden ex Planch.,especie,0,0,No evaluada,No Nativa,"Rodríguez-Calderón, Á., Muñoz, J. A., Moreno, D. y Celis, M. (2019)",BestMatch,9.42295,Exact,0,Eucharis amazonica Linden ex Planch.,Eucharis amazonica Linden ex Planch.,Eucharis amazonica,3BSHK,Urceolina amazonica (Linden ex Planch.) Christenh. & Byng,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Urceolina|Urceolina amazonica,
Angiospermas,Amaryllidaceae,Habranthus,Habranthus tubispathus (L'Hér.) Traub,especie,0,0,No evaluada,No Nativa,"Fernández-Alonso, J.L. 20155 (COL) 2002",BestMatch,9.42295,Exact,0,Habranthus tubispathus (L'Hér.) Traub,Habranthus tubispathus (L'Hér.) Traub,Habranthus tubispathus,3J4PZ,Zephyranthes tubispatha (L'Hér.) Herb.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Zephyranthes|Zephyranthes tubispatha,
Angiospermas,Amaryllidaceae,Hippeastrum,Hippeastrum vittatum (L'Hér.) Herb.,especie,0,0,No evaluada,No Nativa,"Osorio-Olarte, J., Uribe-Botero, E., & Molina-Prieto, L. F. (1998)",BestMatch,9.42329,Exact,0,Hippeastrum vittatum (L'Hér.) Herb.,Hippeastrum vittatum (L'Hér.) Herb.,Hippeastrum vittatum,3LZ8B,Hippeastrum vittatum (L'Hér.) Herb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Hippeastrum|Hippeastrum vittatum,
Angiospermas,Amaryllidaceae,Ipheion,Ipheion uniflorum (Lindl.) Raf.,especie,0,0,No evaluada,No Nativa,"Rodríguez, Á. 1127 (JBB) 2015",BestMatch,9.42260,Exact,0,Ipheion uniflorum (Lindl.) Raf.,Ipheion uniflorum (Lindl.) Raf.,Ipheion uniflorum,314420,Ipheion uniflorum (Lindl.) Raf.,false,6,GRIN Plant Taxonomy,Asparagales|Amaryllidaceae|Allioideae|Gilliesieae|Ipheion|Ipheion uniflorum,
Angiospermas,Amaryllidaceae,Leucojum,Leucojum aestivum L.,especie,0,0,,No,"Marín, César 6516 (HJBB)",BestMatch,9.42329,Exact,0,Leucojum aestivum L.,Leucojum aestivum L.,Leucojum aestivum,6PSZT,Leucojum aestivum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Leucojum|Leucojum aestivum,
Angiospermas,Amaryllidaceae,Nothoscordum,Nothoscordum gracile (Aiton) Stearn,especie,0,1,No evaluada,Si,"Rodríguez, Ángela 2440 (HJBB)",BestMatch,9.42329,Exact,0,Nothoscordum gracile (Aiton) Stearn,Nothoscordum gracile (Aiton) Stearn,Nothoscordum gracile,47TTN,Nothoscordum gracile (Aiton) Stearn,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Nothoscordum|Nothoscordum gracile,
Angiospermas,Amaryllidaceae,Tulbaghia,Tulbaghia alliacea L.f.,especie,0,0,No evaluada,No Nativa,"Pérez-Gil, Y.M. 1 (COL) 2009",BestMatch,9.42329,Exact,0,Tulbaghia alliacea L.f.,Tulbaghia alliacea L.f.,Tulbaghia alliacea,59KSV,Tulbaghia alliacea L.f.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Tulbaghia|Tulbaghia alliacea,
Angiospermas,Amaryllidaceae,Tulbaghia,Tulbaghia simmleri Beauverd,especie,0,0,No evaluada,No Nativa,"Rodríguez-Calderón, Á., Muñoz, J. A., Moreno, D. y Celis, M. (2019)",BestMatch,9.42329,Exact,0,Tulbaghia simmleri Beauverd,Tulbaghia simmleri Beauverd,Tulbaghia simmleri,59KTM,Tulbaghia simmleri Beauverd,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Tulbaghia|Tulbaghia simmleri,
Angiospermas,Amaryllidaceae,Tulbaghia,Tulbaghia violacea Harv.,especie,0,0,No evaluada,No Nativa,"Rodríguez, Á. 2479 (JBB) 2018",BestMatch,9.42329,Exact,0,Tulbaghia violacea Harv.,Tulbaghia violacea Harv.,Tulbaghia violacea,59KTR,Tulbaghia violacea Harv.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Tulbaghia|Tulbaghia violacea,
Angiospermas,Amaryllidaceae,Zephyranthes,Zephyranthes albiella Traub,especie,0,1,No evaluada,Nativa,"Traub, H.P. 41 (MO) 1949",BestMatch,9.42329,Exact,0,Zephyranthes albiella Traub,Zephyranthes albiella Traub,Zephyranthes albiella,5D2TR,Zephyranthes albiella Traub,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Zephyranthes|Zephyranthes albiella,
Angiospermas,Amaryllidaceae,Zephyranthes,Zephyranthes carinata Herb.,especie,0,0,No evaluada,No Nativa,"Fernández-Alonso, J.L. 19840 (COL) 2002",BestMatch,9.42329,Exact,0,Zephyranthes carinata Herb.,Zephyranthes carinata Herb.,Zephyranthes carinata,7GDPJ,Zephyranthes carinata Herb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Zephyranthes|Zephyranthes carinata,
Angiospermas,Amaryllidaceae,Zephyranthes,Zephyranthes rosea Lindl.,especie,0,1,No evaluada,Nativa,"Fernández-Alonso, J.L. 21002 (COL) 2003",BestMatch,9.42329,Exact,0,Zephyranthes rosea Lindl.,Zephyranthes rosea Lindl.,Zephyranthes rosea,5D2VZ,Zephyranthes rosea Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Zephyranthes|Zephyranthes rosea,
Angiospermas,Anacardiaceae,Mauria,Mauria heterophylla Kunth,especie,0,1,No evaluada,Si,"Morales-Rozo, Clara 142 (HJBB)",BestMatch,9.42329,Exact,0,Mauria heterophylla Kunth,Mauria heterophylla Kunth,Mauria heterophylla,3YFX4,Mauria heterophylla Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Anacardiaceae|Thyrsodieae|Mauria|Mauria heterophylla,
Angiospermas,Anacardiaceae,Schinus,Schinus areira L.,especie,0,0,No evaluada,No,"Rodríguez, Ángela 1389 (HJBB)",BestMatch,9.42329,Exact,0,Schinus areira L.,Schinus areira L.,Schinus areira,4V8F9,Schinus areira L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Anacardiaceae|Thyrsodieae|Schinus|Schinus areira,
Angiospermas,Anacardiaceae,Schinus,Schinus molle L.,especie,0,0,No evaluada,No Nativa,"Vélez, J. 2716 (COL) 1949",BestMatch,9.42329,Exact,0,Schinus molle L.,Schinus molle L.,Schinus molle,4V8GC,Schinus molle L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Anacardiaceae|Thyrsodieae|Schinus|Schinus molle,
Angiospermas,Anacardiaceae,Schinus,Schinus terebinthifolia Raddi,especie,0,0,No evaluada,No Nativa,"Morales, G. 2721 (JBB) 2005",BestMatch,9.42329,Exact,0,Schinus terebinthifolia Raddi,Schinus terebinthifolia Raddi,Schinus terebinthifolia,4V8H3,Schinus terebinthifolia Raddi,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Anacardiaceae|Thyrsodieae|Schinus|Schinus terebinthifolia,
Angiospermas,Annonaceae,Annona,Annona cherimola Mill.,especie,0,0,No evaluada,No Nativa,"Flórez, C. 1 (HPUJ) 1996",BestMatch,9.42329,Exact,0,Annona cherimola Mill.,Annona cherimola Mill.,Annona cherimola,5V52F,Annona cherimola Mill.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Magnoliales|Annonaceae|Annonoideae|Annoneae|Annoninae|Annona|Annona cherimola,
Angiospermas,Apiaceae,Anethum,Anethum graveolens L.,especie,0,0,No evaluada,No Nativa,"Duque-Jaramillo, J.M. 2919 (COL) 1946",BestMatch,9.42329,Exact,0,Anethum graveolens L.,Anethum graveolens L.,Anethum graveolens,DY93,Anethum graveolens L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Anethum|Anethum graveolens,
Angiospermas,Apiaceae,Apium,Apium graveolens L.,especie,0,0,No evaluada,No Nativa,"Muñoz, José A. 295 (JBB) 2015",BestMatch,9.42329,Exact,0,Apium graveolens L.,Apium graveolens L.,Apium graveolens,FNGV,Apium graveolens L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apium|Apium graveolens,
Angiospermas,Apiaceae,Arracacia,Arracacia colombiana Constance & Affolter,especie,0,1,No evaluada,Nativa,"Barkley-W., F.A. 17C752 (COL) 1947",BestMatch,9.42329,Exact,0,Arracacia colombiana Constance & Affolter,Arracacia colombiana Constance & Affolter,Arracacia colombiana,67T6D,Arracacia colombiana Constance & Affolter,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Arracacia|Arracacia colombiana,
Angiospermas,Apiaceae,Arracacia,Arracacia elata H.Wolff,especie,0,1,No evaluada,Nativa,"Cuatrecasas, J. 5118 (COL) 1939",BestMatch,9.42329,Exact,0,Arracacia elata H.Wolff,Arracacia elata H.Wolff,Arracacia elata,67T6J,Arracacia elata H.Wolff,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Arracacia|Arracacia elata,
Angiospermas,Apiaceae,Arracacia,Arracacia xanthorrhiza Bancr.,especie,0,1,No evaluada,Nativa,"Triana, J.J. 4534 (COL) 1856",BestMatch,9.42329,Exact,0,Arracacia xanthorrhiza Bancr.,Arracacia xanthorrhiza Bancr.,Arracacia xanthorrhiza,67T6Q,Arracacia xanthorrhiza Bancr.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Arracacia|Arracacia xanthorrhiza,
